cpu_addr,file_off,space,kind,name,size,evidence,confidence,source,notes
0x019F80,0x019F80,ext_flash,func,FUN_00019f80,0x10C,ghidra passat_azx_ori.bin 2026-09-15 @019F80,hypothesis,ghidra,
0x01A08C,0x01A08C,ext_flash,func,FUN_0001a08c,0x90,ghidra passat_azx_ori.bin 2026-09-15 @01A08C,hypothesis,ghidra,
0x01A11C,0x01A11C,ext_flash,func,FUN_0001a11c,0x118,ghidra passat_azx_ori.bin 2026-09-15 @01A11C,hypothesis,ghidra,
0x01A234,0x01A234,ext_flash,func,FUN_0001a234,0x1BC,ghidra passat_azx_ori.bin 2026-09-15 @01A234,hypothesis,ghidra,
0x01A3F0,0x01A3F0,ext_flash,func,FUN_0001a3f0,0x108,ghidra passat_azx_ori.bin 2026-09-15 @01A3F0,hypothesis,ghidra,
0x01A4F8,0x01A4F8,ext_flash,func,FUN_0001a4f8,0x208,ghidra passat_azx_ori.bin 2026-09-15 @01A4F8,hypothesis,ghidra,
0x01A700,0x01A700,ext_flash,func,FUN_0001a700,0x30,ghidra passat_azx_ori.bin 2026-09-15 @01A700,hypothesis,ghidra,
0x01A730,0x01A730,ext_flash,func,FUN_0001a730,0x194,ghidra passat_azx_ori.bin 2026-09-15 @01A730,hypothesis,ghidra,
0x01A96C,0x01A96C,ext_flash,func,FUN_0001a96c,0x18,ghidra passat_azx_ori.bin 2026-09-15 @01A96C,hypothesis,ghidra,
0x01A984,0x01A984,ext_flash,func,FUN_0001a984,0x54,ghidra passat_azx_ori.bin 2026-09-15 @01A984,hypothesis,ghidra,
0x01A9D8,0x01A9D8,ext_flash,func,FUN_0001a9d8,0x28,ghidra passat_azx_ori.bin 2026-09-15 @01A9D8,hypothesis,ghidra,
0x01AA00,0x01AA00,ext_flash,func,FUN_0001aa00,0x1CC,ghidra passat_azx_ori.bin 2026-09-15 @01AA00,hypothesis,ghidra,
0x01ABF0,0x01ABF0,ext_flash,func,FUN_0001abf0,0x30,ghidra passat_azx_ori.bin 2026-09-15 @01ABF0,hypothesis,ghidra,
0x01AC20,0x01AC20,ext_flash,func,FUN_0001ac20,0xC,ghidra passat_azx_ori.bin 2026-09-15 @01AC20,hypothesis,ghidra,
0x01AC2C,0x01AC2C,ext_flash,func,FUN_0001ac2c,0x28,ghidra passat_azx_ori.bin 2026-09-15 @01AC2C,hypothesis,ghidra,
0x01AC54,0x01AC54,ext_flash,func,FUN_0001ac54,0x28,ghidra passat_azx_ori.bin 2026-09-15 @01AC54,hypothesis,ghidra,
0x01AC7C,0x01AC7C,ext_flash,func,FUN_0001ac7c,0x1C,ghidra passat_azx_ori.bin 2026-09-15 @01AC7C,hypothesis,ghidra,
0x01AC98,0x01AC98,ext_flash,func,FUN_0001ac98,0x24,ghidra passat_azx_ori.bin 2026-09-15 @01AC98,hypothesis,ghidra,
0x01ACBC,0x01ACBC,ext_flash,func,FUN_0001acbc,0x24,ghidra passat_azx_ori.bin 2026-09-15 @01ACBC,hypothesis,ghidra,
0x01ACE0,0x01ACE0,ext_flash,func,FUN_0001ace0,0x484,ghidra passat_azx_ori.bin 2026-09-15 @01ACE0,hypothesis,ghidra,
0x01B164,0x01B164,ext_flash,func,FUN_0001b164,0xD4,ghidra passat_azx_ori.bin 2026-09-15 @01B164,hypothesis,ghidra,
0x01B238,0x01B238,ext_flash,func,FUN_0001b238,0x2C,ghidra passat_azx_ori.bin 2026-09-15 @01B238,hypothesis,ghidra,
0x01B264,0x01B264,ext_flash,func,FUN_0001b264,0xBC,ghidra passat_azx_ori.bin 2026-09-15 @01B264,hypothesis,ghidra,
0x01B320,0x01B320,ext_flash,func,FUN_0001b320,0x14C,ghidra passat_azx_ori.bin 2026-09-15 @01B320,hypothesis,ghidra,
0x01B46C,0x01B46C,ext_flash,func,FUN_0001b46c,0x68,ghidra passat_azx_ori.bin 2026-09-15 @01B46C,hypothesis,ghidra,
0x01B4D4,0x01B4D4,ext_flash,func,FUN_0001b4d4,0x13C,ghidra passat_azx_ori.bin 2026-09-15 @01B4D4,hypothesis,ghidra,
0x01B610,0x01B610,ext_flash,func,FUN_0001b610,0x28,ghidra passat_azx_ori.bin 2026-09-15 @01B610,hypothesis,ghidra,
0x01B638,0x01B638,ext_flash,func,FUN_0001b638,0x18,ghidra passat_azx_ori.bin 2026-09-15 @01B638,hypothesis,ghidra,
0x01B650,0x01B650,ext_flash,func,FUN_0001b650,0x11C,ghidra passat_azx_ori.bin 2026-09-15 @01B650,hypothesis,ghidra,
0x01B76C,0x01B76C,ext_flash,func,FUN_0001b76c,0x9C,ghidra passat_azx_ori.bin 2026-09-15 @01B76C,hypothesis,ghidra,
0x01B808,0x01B808,ext_flash,func,FUN_0001b808,0x14,ghidra passat_azx_ori.bin 2026-09-15 @01B808,hypothesis,ghidra,
0x01B81C,0x01B81C,ext_flash,func,FUN_0001b81c,0x48,ghidra passat_azx_ori.bin 2026-09-15 @01B81C,hypothesis,ghidra,
0x01B864,0x01B864,ext_flash,func,FUN_0001b864,0x5C,ghidra passat_azx_ori.bin 2026-09-15 @01B864,hypothesis,ghidra,
0x01B8C0,0x01B8C0,ext_flash,func,FUN_0001b8c0,0x24,ghidra passat_azx_ori.bin 2026-09-15 @01B8C0,hypothesis,ghidra,
0x01B8E4,0x01B8E4,ext_flash,func,FUN_0001b8e4,0x2C,ghidra passat_azx_ori.bin 2026-09-15 @01B8E4,hypothesis,ghidra,
0x01B910,0x01B910,ext_flash,func,FUN_0001b910,0x24,ghidra passat_azx_ori.bin 2026-09-15 @01B910,hypothesis,ghidra,
0x01B934,0x01B934,ext_flash,func,FUN_0001b934,0x20,ghidra passat_azx_ori.bin 2026-09-15 @01B934,hypothesis,ghidra,
0x01B954,0x01B954,ext_flash,func,FUN_0001b954,0x20,ghidra passat_azx_ori.bin 2026-09-15 @01B954,hypothesis,ghidra,
0x01B974,0x01B974,ext_flash,func,FUN_0001b974,0x24,ghidra passat_azx_ori.bin 2026-09-15 @01B974,hypothesis,ghidra,
0x01B998,0x01B998,ext_flash,func,FUN_0001b998,0x1C,ghidra passat_azx_ori.bin 2026-09-15 @01B998,hypothesis,ghidra,
0x01B9B4,0x01B9B4,ext_flash,func,FUN_0001b9b4,0x18,ghidra passat_azx_ori.bin 2026-09-15 @01B9B4,hypothesis,ghidra,
0x01B9CC,0x01B9CC,ext_flash,func,FUN_0001b9cc,0x1C,ghidra passat_azx_ori.bin 2026-09-15 @01B9CC,hypothesis,ghidra,
0x01B9E8,0x01B9E8,ext_flash,func,FUN_0001b9e8,0xA8,ghidra passat_azx_ori.bin 2026-09-15 @01B9E8,hypothesis,ghidra,
0x01BAA0,0x01BAA0,ext_flash,func,FUN_0001baa0,0x30,ghidra passat_azx_ori.bin 2026-09-15 @01BAA0,hypothesis,ghidra,
0x01BAD0,0x01BAD0,ext_flash,func,FUN_0001bad0,0x30,ghidra passat_azx_ori.bin 2026-09-15 @01BAD0,hypothesis,ghidra,
0x01BB00,0x01BB00,ext_flash,func,FUN_0001bb00,0xC,ghidra passat_azx_ori.bin 2026-09-15 @01BB00,hypothesis,ghidra,
0x01BB0C,0x01BB0C,ext_flash,func,FUN_0001bb0c,0x208,ghidra passat_azx_ori.bin 2026-09-15 @01BB0C,hypothesis,ghidra,
0x01BD14,0x01BD14,ext_flash,func,FUN_0001bd14,0x154,ghidra passat_azx_ori.bin 2026-09-15 @01BD14,hypothesis,ghidra,
0x01BE68,0x01BE68,ext_flash,func,FUN_0001be68,0xA4,ghidra passat_azx_ori.bin 2026-09-15 @01BE68,hypothesis,ghidra,
0x01BF0C,0x01BF0C,ext_flash,func,FUN_0001bf0c,0x10,ghidra passat_azx_ori.bin 2026-09-15 @01BF0C,hypothesis,ghidra,
0x01BF1C,0x01BF1C,ext_flash,func,FUN_0001bf1c,0x78,ghidra passat_azx_ori.bin 2026-09-15 @01BF1C,hypothesis,ghidra,
0x01BF94,0x01BF94,ext_flash,func,FUN_0001bf94,0x140,ghidra passat_azx_ori.bin 2026-09-15 @01BF94,hypothesis,ghidra,
0x01C0EC,0x01C0EC,ext_flash,func,FUN_0001c0ec,0x204,ghidra passat_azx_ori.bin 2026-09-15 @01C0EC,hypothesis,ghidra,
0x01C2F0,0x01C2F0,ext_flash,func,FUN_0001c2f0,0x204,ghidra passat_azx_ori.bin 2026-09-15 @01C2F0,hypothesis,ghidra,
0x01C520,0x01C520,ext_flash,func,FUN_0001c520,0x48,ghidra passat_azx_ori.bin 2026-09-15 @01C520,hypothesis,ghidra,
0x01C568,0x01C568,ext_flash,func,FUN_0001c568,0x90,ghidra passat_azx_ori.bin 2026-09-15 @01C568,hypothesis,ghidra,
0x01C5F8,0x01C5F8,ext_flash,func,FUN_0001c5f8,0x33C,ghidra passat_azx_ori.bin 2026-09-15 @01C5F8,hypothesis,ghidra,
0x01C934,0x01C934,ext_flash,func,FUN_0001c934,0x64,ghidra passat_azx_ori.bin 2026-09-15 @01C934,hypothesis,ghidra,
0x01C998,0x01C998,ext_flash,func,FUN_0001c998,0xA8,ghidra passat_azx_ori.bin 2026-09-15 @01C998,hypothesis,ghidra,
0x01CA58,0x01CA58,ext_flash,func,FUN_0001ca58,0x8,ghidra passat_azx_ori.bin 2026-09-15 @01CA58,hypothesis,ghidra,
0x01CA60,0x01CA60,ext_flash,func,FUN_0001ca60,0x124,ghidra passat_azx_ori.bin 2026-09-15 @01CA60,hypothesis,ghidra,
0x01CB84,0x01CB84,ext_flash,func,FUN_0001cb84,0xB8,ghidra passat_azx_ori.bin 2026-09-15 @01CB84,hypothesis,ghidra,
0x01CC3C,0x01CC3C,ext_flash,func,FUN_0001cc3c,0xA4,ghidra passat_azx_ori.bin 2026-09-15 @01CC3C,hypothesis,ghidra,
0x01CCE0,0x01CCE0,ext_flash,func,FUN_0001cce0,0x34,ghidra passat_azx_ori.bin 2026-09-15 @01CCE0,hypothesis,ghidra,
0x01CD14,0x01CD14,ext_flash,func,FUN_0001cd14,0x2C,ghidra passat_azx_ori.bin 2026-09-15 @01CD14,hypothesis,ghidra,
0x01CD40,0x01CD40,ext_flash,func,FUN_0001cd40,0x8,ghidra passat_azx_ori.bin 2026-09-15 @01CD40,hypothesis,ghidra,
0x01CD48,0x01CD48,ext_flash,func,FUN_0001cd48,0x4,ghidra passat_azx_ori.bin 2026-09-15 @01CD48,hypothesis,ghidra,
0x01CD4C,0x01CD4C,ext_flash,func,FUN_0001cd4c,0x4,ghidra passat_azx_ori.bin 2026-09-15 @01CD4C,hypothesis,ghidra,
0x01CD50,0x01CD50,ext_flash,func,FUN_0001cd50,0x74,ghidra passat_azx_ori.bin 2026-09-15 @01CD50,hypothesis,ghidra,
0x01CDC4,0x01CDC4,ext_flash,func,FUN_0001cdc4,0x7C,ghidra passat_azx_ori.bin 2026-09-15 @01CDC4,hypothesis,ghidra,
0x01CE40,0x01CE40,ext_flash,func,FUN_0001ce40,0xE8,ghidra passat_azx_ori.bin 2026-09-15 @01CE40,hypothesis,ghidra,
0x01CF28,0x01CF28,ext_flash,func,FUN_0001cf28,0x1C,ghidra passat_azx_ori.bin 2026-09-15 @01CF28,hypothesis,ghidra,
0x01CF44,0x01CF44,ext_flash,func,FUN_0001cf44,0x8,ghidra passat_azx_ori.bin 2026-09-15 @01CF44,hypothesis,ghidra,
0x01CF4C,0x01CF4C,ext_flash,func,FUN_0001cf4c,0x38,ghidra passat_azx_ori.bin 2026-09-15 @01CF4C,hypothesis,ghidra,
0x01CF84,0x01CF84,ext_flash,func,FUN_0001cf84,0x40,ghidra passat_azx_ori.bin 2026-09-15 @01CF84,hypothesis,ghidra,
0x01CFC4,0x01CFC4,ext_flash,func,FUN_0001cfc4,0x44,ghidra passat_azx_ori.bin 2026-09-15 @01CFC4,hypothesis,ghidra,
0x01D008,0x01D008,ext_flash,func,FUN_0001d008,0x40,ghidra passat_azx_ori.bin 2026-09-15 @01D008,hypothesis,ghidra,
0x01D048,0x01D048,ext_flash,func,FUN_0001d048,0x40,ghidra passat_azx_ori.bin 2026-09-15 @01D048,hypothesis,ghidra,
0x01D088,0x01D088,ext_flash,func,FUN_0001d088,0x44,ghidra passat_azx_ori.bin 2026-09-15 @01D088,hypothesis,ghidra,
0x01D0CC,0x01D0CC,ext_flash,func,FUN_0001d0cc,0x44,ghidra passat_azx_ori.bin 2026-09-15 @01D0CC,hypothesis,ghidra,
0x01D110,0x01D110,ext_flash,func,FUN_0001d110,0xC,ghidra passat_azx_ori.bin 2026-09-15 @01D110,hypothesis,ghidra,
0x01D11C,0x01D11C,ext_flash,func,FUN_0001d11c,0x64,ghidra passat_azx_ori.bin 2026-09-15 @01D11C,hypothesis,ghidra,
0x01D180,0x01D180,ext_flash,func,FUN_0001d180,0x70,ghidra passat_azx_ori.bin 2026-09-15 @01D180,hypothesis,ghidra,
0x01D280,0x01D280,ext_flash,func,FUN_0001d280,0x50,ghidra passat_azx_ori.bin 2026-09-15 @01D280,hypothesis,ghidra,
0x01D2D0,0x01D2D0,ext_flash,func,FUN_0001d2d0,0x8C,ghidra passat_azx_ori.bin 2026-09-15 @01D2D0,hypothesis,ghidra,
0x01D35C,0x01D35C,ext_flash,func,FUN_0001d35c,0x60,ghidra passat_azx_ori.bin 2026-09-15 @01D35C,hypothesis,ghidra,
0x01D3BC,0x01D3BC,ext_flash,func,FUN_0001d3bc,0x54,ghidra passat_azx_ori.bin 2026-09-15 @01D3BC,hypothesis,ghidra,
0x01D410,0x01D410,ext_flash,func,FUN_0001d410,0x58,ghidra passat_azx_ori.bin 2026-09-15 @01D410,hypothesis,ghidra,
0x01D468,0x01D468,ext_flash,func,FUN_0001d468,0x2E8,ghidra passat_azx_ori.bin 2026-09-15 @01D468,hypothesis,ghidra,
0x01D750,0x01D750,ext_flash,func,FUN_0001d750,0x1DC,ghidra passat_azx_ori.bin 2026-09-15 @01D750,hypothesis,ghidra,
0x01D92C,0x01D92C,ext_flash,func,FUN_0001d92c,0x8C,ghidra passat_azx_ori.bin 2026-09-15 @01D92C,hypothesis,ghidra,
0x01D9B8,0x01D9B8,ext_flash,func,FUN_0001d9b8,0x258,ghidra passat_azx_ori.bin 2026-09-15 @01D9B8,hypothesis,ghidra,
0x01DC10,0x01DC10,ext_flash,func,FUN_0001dc10,0xA4,ghidra passat_azx_ori.bin 2026-09-15 @01DC10,hypothesis,ghidra,
0x01DCB4,0x01DCB4,ext_flash,func,FUN_0001dcb4,0x48,ghidra passat_azx_ori.bin 2026-09-15 @01DCB4,hypothesis,ghidra,
0x01DCFC,0x01DCFC,ext_flash,func,FUN_0001dcfc,0x38,ghidra passat_azx_ori.bin 2026-09-15 @01DCFC,hypothesis,ghidra,
0x01DD34,0x01DD34,ext_flash,func,FUN_0001dd34,0x5C,ghidra passat_azx_ori.bin 2026-09-15 @01DD34,hypothesis,ghidra,
0x01DD90,0x01DD90,ext_flash,func,FUN_0001dd90,0x24,ghidra passat_azx_ori.bin 2026-09-15 @01DD90,hypothesis,ghidra,
0x01DDB4,0x01DDB4,ext_flash,func,FUN_0001ddb4,0x8C,ghidra passat_azx_ori.bin 2026-09-15 @01DDB4,hypothesis,ghidra,
0x01DE40,0x01DE40,ext_flash,func,FUN_0001de40,0x34,ghidra passat_azx_ori.bin 2026-09-15 @01DE40,hypothesis,ghidra,
0x01DE74,0x01DE74,ext_flash,func,FUN_0001de74,0x9C,ghidra passat_azx_ori.bin 2026-09-15 @01DE74,hypothesis,ghidra,
0x01DF10,0x01DF10,ext_flash,func,FUN_0001df10,0x30,ghidra passat_azx_ori.bin 2026-09-15 @01DF10,hypothesis,ghidra,
0x01DF54,0x01DF54,ext_flash,func,FUN_0001df54,0x28,ghidra passat_azx_ori.bin 2026-09-15 @01DF54,hypothesis,ghidra,
0x01DF7C,0x01DF7C,ext_flash,func,FUN_0001df7c,0x168,ghidra passat_azx_ori.bin 2026-09-15 @01DF7C,hypothesis,ghidra,
0x01E0E4,0x01E0E4,ext_flash,func,FUN_0001e0e4,0xB4,ghidra passat_azx_ori.bin 2026-09-15 @01E0E4,hypothesis,ghidra,
0x01E198,0x01E198,ext_flash,func,FUN_0001e198,0x8,ghidra passat_azx_ori.bin 2026-09-15 @01E198,hypothesis,ghidra,
0x01E1A0,0x01E1A0,ext_flash,func,FUN_0001e1a0,0x170,ghidra passat_azx_ori.bin 2026-09-15 @01E1A0,hypothesis,ghidra,
0x01E310,0x01E310,ext_flash,func,FUN_0001e310,0x60,ghidra passat_azx_ori.bin 2026-09-15 @01E310,hypothesis,ghidra,
0x01E370,0x01E370,ext_flash,func,FUN_0001e370,0x11C,ghidra passat_azx_ori.bin 2026-09-15 @01E370,hypothesis,ghidra,
0x01E828,0x01E828,ext_flash,func,FUN_0001e828,0x20,ghidra passat_azx_ori.bin 2026-09-15 @01E828,hypothesis,ghidra,
0x01E848,0x01E848,ext_flash,func,FUN_0001e848,0x24,ghidra passat_azx_ori.bin 2026-09-15 @01E848,hypothesis,ghidra,
0x020004,0x020004,ext_flash,func,romcheck_result_set,0x1C,ghidra passat_azx_ori.bin 2026-09-15 @020004,static,ghidra,community crc_check patch site (constants 0x55/0xAA)
0x020020,0x020020,ext_flash,func,FUN_00020020,0xC,ghidra passat_azx_ori.bin 2026-09-15 @020020,hypothesis,ghidra,
0x02002C,0x02002C,ext_flash,func,FUN_0002002c,0x74,ghidra passat_azx_ori.bin 2026-09-15 @02002C,hypothesis,ghidra,
0x0200A0,0x0200A0,ext_flash,func,FUN_000200a0,0x48,ghidra passat_azx_ori.bin 2026-09-15 @0200A0,hypothesis,ghidra,
0x020138,0x020138,ext_flash,func,FUN_00020138,0x50,ghidra passat_azx_ori.bin 2026-09-15 @020138,hypothesis,ghidra,
0x020188,0x020188,ext_flash,func,FUN_00020188,0x40,ghidra passat_azx_ori.bin 2026-09-15 @020188,hypothesis,ghidra,
0x0201DC,0x0201DC,ext_flash,func,FUN_000201dc,0x2D0,ghidra passat_azx_ori.bin 2026-09-15 @0201DC,hypothesis,ghidra,
0x0204AC,0x0204AC,ext_flash,func,FUN_000204ac,0x18,ghidra passat_azx_ori.bin 2026-09-15 @0204AC,hypothesis,ghidra,
0x0204C4,0x0204C4,ext_flash,func,FUN_000204c4,0x13C,ghidra passat_azx_ori.bin 2026-09-15 @0204C4,hypothesis,ghidra,
0x020600,0x020600,ext_flash,func,FUN_00020600,0x1EC,ghidra passat_azx_ori.bin 2026-09-15 @020600,hypothesis,ghidra,
0x0207EC,0x0207EC,ext_flash,func,FUN_000207ec,0x20,ghidra passat_azx_ori.bin 2026-09-15 @0207EC,hypothesis,ghidra,
0x02080C,0x02080C,ext_flash,func,FUN_0002080c,0x5C,ghidra passat_azx_ori.bin 2026-09-15 @02080C,hypothesis,ghidra,
0x020868,0x020868,ext_flash,func,FUN_00020868,0x24,ghidra passat_azx_ori.bin 2026-09-15 @020868,hypothesis,ghidra,
0x02088C,0x02088C,ext_flash,func,FUN_0002088c,0x478,ghidra passat_azx_ori.bin 2026-09-15 @02088C,hypothesis,ghidra,
0x020D04,0x020D04,ext_flash,func,FUN_00020d04,0x1C,ghidra passat_azx_ori.bin 2026-09-15 @020D04,hypothesis,ghidra,
0x020D20,0x020D20,ext_flash,func,FUN_00020d20,0xAC,ghidra passat_azx_ori.bin 2026-09-15 @020D20,hypothesis,ghidra,
0x020DCC,0x020DCC,ext_flash,func,FUN_00020dcc,0xA0,ghidra passat_azx_ori.bin 2026-09-15 @020DCC,hypothesis,ghidra,
0x020E6C,0x020E6C,ext_flash,func,FUN_00020e6c,0x480,ghidra passat_azx_ori.bin 2026-09-15 @020E6C,hypothesis,ghidra,
0x0212EC,0x0212EC,ext_flash,func,FUN_000212ec,0x80,ghidra passat_azx_ori.bin 2026-09-15 @0212EC,hypothesis,ghidra,
0x02136C,0x02136C,ext_flash,func,FUN_0002136c,0x28,ghidra passat_azx_ori.bin 2026-09-15 @02136C,hypothesis,ghidra,
0x021394,0x021394,ext_flash,func,FUN_00021394,0x2C,ghidra passat_azx_ori.bin 2026-09-15 @021394,hypothesis,ghidra,
0x0213C0,0x0213C0,ext_flash,func,FUN_000213c0,0x24,ghidra passat_azx_ori.bin 2026-09-15 @0213C0,hypothesis,ghidra,
0x0213E4,0x0213E4,ext_flash,func,FUN_000213e4,0x948,ghidra passat_azx_ori.bin 2026-09-15 @0213E4,hypothesis,ghidra,
0x021D2C,0x021D2C,ext_flash,func,FUN_00021d2c,0x48,ghidra passat_azx_ori.bin 2026-09-15 @021D2C,hypothesis,ghidra,
0x021D74,0x021D74,ext_flash,func,FUN_00021d74,0x7F4,ghidra passat_azx_ori.bin 2026-09-15 @021D74,hypothesis,ghidra,
0x022568,0x022568,ext_flash,func,FUN_00022568,0x18,ghidra passat_azx_ori.bin 2026-09-15 @022568,hypothesis,ghidra,
0x022580,0x022580,ext_flash,func,FUN_00022580,0x110,ghidra passat_azx_ori.bin 2026-09-15 @022580,hypothesis,ghidra,
0x022690,0x022690,ext_flash,func,FUN_00022690,0x38,ghidra passat_azx_ori.bin 2026-09-15 @022690,hypothesis,ghidra,
0x0226C8,0x0226C8,ext_flash,func,FUN_000226c8,0xB80,ghidra passat_azx_ori.bin 2026-09-15 @0226C8,hypothesis,ghidra,
0x023248,0x023248,ext_flash,func,FUN_00023248,0x20,ghidra passat_azx_ori.bin 2026-09-15 @023248,hypothesis,ghidra,
0x023268,0x023268,ext_flash,func,FUN_00023268,0x418,ghidra passat_azx_ori.bin 2026-09-15 @023268,hypothesis,ghidra,
0x023680,0x023680,ext_flash,func,FUN_00023680,0x7C,ghidra passat_azx_ori.bin 2026-09-15 @023680,hypothesis,ghidra,
0x0236FC,0x0236FC,ext_flash,func,FUN_000236fc,0x120,ghidra passat_azx_ori.bin 2026-09-15 @0236FC,hypothesis,ghidra,
0x02381C,0x02381C,ext_flash,func,FUN_0002381c,0x98,ghidra passat_azx_ori.bin 2026-09-15 @02381C,hypothesis,ghidra,
0x0238B4,0x0238B4,ext_flash,func,FUN_000238b4,0x9C,ghidra passat_azx_ori.bin 2026-09-15 @0238B4,hypothesis,ghidra,
0x023950,0x023950,ext_flash,func,FUN_00023950,0x2C,ghidra passat_azx_ori.bin 2026-09-15 @023950,hypothesis,ghidra,
0x02397C,0x02397C,ext_flash,func,FUN_0002397c,0x4C,ghidra passat_azx_ori.bin 2026-09-15 @02397C,hypothesis,ghidra,
0x0239C8,0x0239C8,ext_flash,func,FUN_000239c8,0x84,ghidra passat_azx_ori.bin 2026-09-15 @0239C8,hypothesis,ghidra,
0x023A4C,0x023A4C,ext_flash,func,FUN_00023a4c,0x94,ghidra passat_azx_ori.bin 2026-09-15 @023A4C,hypothesis,ghidra,
0x023AE0,0x023AE0,ext_flash,func,FUN_00023ae0,0x94,ghidra passat_azx_ori.bin 2026-09-15 @023AE0,hypothesis,ghidra,
0x023B74,0x023B74,ext_flash,func,FUN_00023b74,0x8,ghidra passat_azx_ori.bin 2026-09-15 @023B74,hypothesis,ghidra,
0x023B7C,0x023B7C,ext_flash,func,FUN_00023b7c,0x30,ghidra passat_azx_ori.bin 2026-09-15 @023B7C,hypothesis,ghidra,
0x023BAC,0x023BAC,ext_flash,func,FUN_00023bac,0x5BC,ghidra passat_azx_ori.bin 2026-09-15 @023BAC,hypothesis,ghidra,
0x024168,0x024168,ext_flash,func,FUN_00024168,0x14,ghidra passat_azx_ori.bin 2026-09-15 @024168,hypothesis,ghidra,
0x02417C,0x02417C,ext_flash,func,FUN_0002417c,0x17C,ghidra passat_azx_ori.bin 2026-09-15 @02417C,hypothesis,ghidra,
0x0242F8,0x0242F8,ext_flash,func,FUN_000242f8,0xD4,ghidra passat_azx_ori.bin 2026-09-15 @0242F8,hypothesis,ghidra,
0x0243CC,0x0243CC,ext_flash,func,FUN_000243cc,0x1888,ghidra passat_azx_ori.bin 2026-09-15 @0243CC,hypothesis,ghidra,
0x025C54,0x025C54,ext_flash,func,FUN_00025c54,0x30,ghidra passat_azx_ori.bin 2026-09-15 @025C54,hypothesis,ghidra,
0x025C84,0x025C84,ext_flash,func,FUN_00025c84,0x360,ghidra passat_azx_ori.bin 2026-09-15 @025C84,hypothesis,ghidra,
0x025FE4,0x025FE4,ext_flash,func,FUN_00025fe4,0x80,ghidra passat_azx_ori.bin 2026-09-15 @025FE4,hypothesis,ghidra,
0x026064,0x026064,ext_flash,func,FUN_00026064,0xB40,ghidra passat_azx_ori.bin 2026-09-15 @026064,hypothesis,ghidra,
0x026BA4,0x026BA4,ext_flash,func,FUN_00026ba4,0x14,ghidra passat_azx_ori.bin 2026-09-15 @026BA4,hypothesis,ghidra,
0x026BB8,0x026BB8,ext_flash,func,FUN_00026bb8,0x1C8,ghidra passat_azx_ori.bin 2026-09-15 @026BB8,hypothesis,ghidra,
0x026D80,0x026D80,ext_flash,func,FUN_00026d80,0x20,ghidra passat_azx_ori.bin 2026-09-15 @026D80,hypothesis,ghidra,
0x026DA0,0x026DA0,ext_flash,func,FUN_00026da0,0x2FC,ghidra passat_azx_ori.bin 2026-09-15 @026DA0,hypothesis,ghidra,
0x02709C,0x02709C,ext_flash,func,FUN_0002709c,0x1C,ghidra passat_azx_ori.bin 2026-09-15 @02709C,hypothesis,ghidra,
0x0270B8,0x0270B8,ext_flash,func,FUN_000270b8,0x490,ghidra passat_azx_ori.bin 2026-09-15 @0270B8,hypothesis,ghidra,
0x027548,0x027548,ext_flash,func,FUN_00027548,0x14,ghidra passat_azx_ori.bin 2026-09-15 @027548,hypothesis,ghidra,
0x02755C,0x02755C,ext_flash,func,FUN_0002755c,0x170,ghidra passat_azx_ori.bin 2026-09-15 @02755C,hypothesis,ghidra,
0x0276CC,0x0276CC,ext_flash,func,FUN_000276cc,0x58,ghidra passat_azx_ori.bin 2026-09-15 @0276CC,hypothesis,ghidra,
0x027724,0x027724,ext_flash,func,FUN_00027724,0x238,ghidra passat_azx_ori.bin 2026-09-15 @027724,hypothesis,ghidra,
0x02795C,0x02795C,ext_flash,func,FUN_0002795c,0x20,ghidra passat_azx_ori.bin 2026-09-15 @02795C,hypothesis,ghidra,
0x02797C,0x02797C,ext_flash,func,FUN_0002797c,0x464,ghidra passat_azx_ori.bin 2026-09-15 @02797C,hypothesis,ghidra,
0x027DE0,0x027DE0,ext_flash,func,FUN_00027de0,0x28,ghidra passat_azx_ori.bin 2026-09-15 @027DE0,hypothesis,ghidra,
0x027E08,0x027E08,ext_flash,func,FUN_00027e08,0x14,ghidra passat_azx_ori.bin 2026-09-15 @027E08,hypothesis,ghidra,
0x027E1C,0x027E1C,ext_flash,func,FUN_00027e1c,0x2D8,ghidra passat_azx_ori.bin 2026-09-15 @027E1C,hypothesis,ghidra,
0x0280F4,0x0280F4,ext_flash,func,FUN_000280f4,0x2C,ghidra passat_azx_ori.bin 2026-09-15 @0280F4,hypothesis,ghidra,
0x028120,0x028120,ext_flash,func,FUN_00028120,0x358,ghidra passat_azx_ori.bin 2026-09-15 @028120,hypothesis,ghidra,
0x028478,0x028478,ext_flash,func,FUN_00028478,0xC,ghidra passat_azx_ori.bin 2026-09-15 @028478,hypothesis,ghidra,
0x028484,0x028484,ext_flash,func,FUN_00028484,0x88,ghidra passat_azx_ori.bin 2026-09-15 @028484,hypothesis,ghidra,
0x02850C,0x02850C,ext_flash,func,FUN_0002850c,0x18,ghidra passat_azx_ori.bin 2026-09-15 @02850C,hypothesis,ghidra,
0x028524,0x028524,ext_flash,func,FUN_00028524,0x1C8,ghidra passat_azx_ori.bin 2026-09-15 @028524,hypothesis,ghidra,
0x0286F8,0x0286F8,ext_flash,func,FUN_000286f8,0x64,ghidra passat_azx_ori.bin 2026-09-15 @0286F8,hypothesis,ghidra,
